event_id,createdAt,createdBy,request_request,status
3,2025-10-05T02:58:52,Kelly Santos,4561879341,COMPLETED
4,2025-10-05T04:24:52,Rafael Duarte,4561879341,COMPLETED
5,2025-10-05T05:53:52,Marcos Oliveira,4561879341,COMPLETED
6,2025-10-05T04:52:52,Tiago Nunes,4561879341,COMPLETED
7,2025-10-05T08:34:52,Julia Ribeiro,4561879341,NOT_COMPLETED
1,2025-04-06T04:25:15,Ana Lima,4561627141,COMPLETED
2,2025-04-06T04:31:15,Amanda Freitas,4561627141,COMPLETED
3,2025-04-06T06:22:15,Julia Ribeiro,4561627141,COMPLETED
4,2025-04-06T07:23:15,Paulo Henrique,4561627141,COMPLETED
5,2025-04-06T06:15:15,Fábio Fernandes,4561627141,COMPLETED
6,2025-04-06T09:01:15,Bruna Costa,4561627141,COMPLETED
7,2025-04-06T04:40:15,Ana Lima,4561627141,COMPLETED
8,2025-04-06T10:23:15,Kelly Santos,4561627141,COMPLETED
9,2025-04-06T15:04:15,Sofia Martins,4561627141,COMPLETED
10,2025-04-06T14:05:15,Marcos Oliveira,4561627141,NOT_COMPLETED
1,2025-03-09T07:37:14,Caio Gonçalves,4538716377,COMPLETED
2,2025-03-09T08:32:14,Marcos Oliveira,4538716377,COMPLETED
3,2025-03-09T07:17:14,Gabriel Rocha,4538716377,COMPLETED
4,2025-03-09T12:24:14,Fábio Fernandes,4538716377,COMPLETED
5,2025-03-09T11:34:14,Gabriel Rocha,4538716377,COMPLETED
6,2025-03-09T12:14:14,Kelly Santos,4538716377,COMPLETED
7,2025-03-09T17:14:14,Fábio Fernandes,4538716377,COMPLETED
8,2025-03-09T14:44:14,Fábio Fernandes,4538716377,NOT_COMPLETED
1,2025-09-14T21:18:11,Amanda Freitas,4527609312,NOT_COMPLETED
1,2025-05-22T06:49:16,Sofia Martins,4541329304,COMPLETED
2,2025-05-22T07:34:16,Kelly Santos,4541329304,COMPLETED
3,2025-05-22T10:49:16,Marcos Oliveira,4541329304,NOT_COMPLETED
1,2025-03-08T16:11:40,Kelly Santos,4597577660,COMPLETED
2,2025-03-08T15:52:40,Tiago Nunes,4597577660,COMPLETED
3,2025-03-08T18:03:40,Carla Mendes,4597577660,COMPLETED
4,2025-03-08T19:42:40,Rafael Duarte,4597577660,COMPLETED
5,2025-03-08T21:26:40,Julia Ribeiro,4597577660,COMPLETED
6,2025-03-08T21:36:40,Daniel Souza,4597577660,NOT_COMPLETED
1,2025-04-26T01:59:12,Julia Ribeiro,4553516264,COMPLETED
2,2025-04-26T03:37:12,Sofia Martins,4553516264,COMPLETED
3,2025-04-26T04:24:12,Tiago Nunes,4553516264,COMPLETED
4,2025-04-26T03:47:12,Bruna Costa,4553516264,COMPLETED
5,2025-04-26T05:19:12,Bruna Costa,4553516264,NOT_COMPLETED
1,2025-05-20T10:18:31,Bruna Costa,4546615928,COMPLETED
2,2025-05-20T10:01:31,Caio Gonçalves,4546615928,COMPLETED
3,2025-05-20T10:04:31,Gabriel Rocha,4546615928,COMPLETED
4,2025-05-20T10:53:31,Fábio Fernandes,4546615928,NOT_COMPLETED
1,2025-12-20T20:14:27,Amanda Freitas,4549855314,COMPLETED
2,2025-12-20T21:06:27,Sofia Martins,4549855314,COMPLETED
3,2025-12-20T19:19:27,Carla Mendes,4549855314,COMPLETED
4,2025-12-21T00:08:27,Tiago Nunes,4549855314,COMPLETED
5,2025-12-20T21:59:27,Rafael Duarte,4549855314,COMPLETED
6,2025-12-20T22:10:27,Fábio Fernandes,4549855314,COMPLETED
7,2025-12-20T21:52:27,Fábio Fernandes,4549855314,COMPLETED
8,2025-12-21T02:40:27,Carla Mendes,4549855314,COMPLETED
9,2025-12-20T21:19:27,Bruna Costa,4549855314,NOT_COMPLETED
1,2025-12-20T17:19:21,Rafael Duarte,4594889833,COMPLETED
2,2025-12-20T18:57:21,Bruna Costa,4594889833,COMPLETED
3,2025-12-20T19:49:21,Gabriel Rocha,4594889833,COMPLETED
4,2025-12-20T17:49:21,Paulo Henrique,4594889833,COMPLETED
5,2025-12-20T23:59:21,Caio Gonçalves,4594889833,COMPLETED
6,2025-12-20T17:49:21,Kelly Santos,4594889833,COMPLETED
7,2025-12-20T21:22:21,Paulo Henrique,4594889833,COMPLETED
8,2025-12-21T01:13:21,Bruna Costa,4594889833,COMPLETED
9,2025-12-20T19:40:21,Julia Ribeiro,4594889833,COMPLETED
10,2025-12-20T19:59:21,Bruna Costa,4594889833,COMPLETED
11,2025-12-20T21:35:21,Paulo Henrique,4594889833,NOT_COMPLETED
1,2025-12-14T19:22:46,Daniel Souza,4592203249,COMPLETED
2,2025-12-14T20:22:46,Rafael Duarte,4592203249,COMPLETED
3,2025-12-14T18:36:46,Marcos Oliveira,4592203249,COMPLETED
4,2025-12-14T19:18:46,Rafael Duarte,4592203249,NOT_COMPLETED
1,2025-04-17T21:53:16,Caio Gonçalves,4583722308,COMPLETED
2,2025-04-17T23:57:16,Tiago Nunes,4583722308,COMPLETED
3,2025-04-17T22:50:16,Ana Lima,4583722308,COMPLETED
4,2025-04-18T02:11:16,Kelly Santos,4583722308,NOT_COMPLETED
1,2025-09-05T14:29:22,Paulo Henrique,4537075202,COMPLETED
2,2025-09-05T15:25:22,Julia Ribeiro,4537075202,NOT_COMPLETED
1,2025-11-02T23:51:41,Tiago Nunes,4570925216,COMPLETED
2,2025-11-03T01:12:41,Fábio Fernandes,4570925216,COMPLETED
3,2025-11-03T03:11:41,Kelly Santos,4570925216,COMPLETED
4,2025-11-03T02:06:41,Tiago Nunes,4570925216,COMPLETED
5,2025-11-03T00:52:41,Fábio Fernandes,4570925216,COMPLETED
6,2025-11-03T03:32:41,Amanda Freitas,4570925216,COMPLETED
7,2025-11-03T06:23:41,Sofia Martins,4570925216,NOT_COMPLETED
1,2025-12-05T04:30:00,Bruna Costa,4582073782,COMPLETED
2,2025-12-05T06:50:00,Gabriel Rocha,4582073782,COMPLETED
3,2025-12-05T07:04:00,Kelly Santos,4582073782,COMPLETED
4,2025-12-05T09:14:00,Daniel Souza,4582073782,COMPLETED
5,2025-12-05T06:12:00,Tiago Nunes,4582073782,COMPLETED
6,2025-12-05T06:58:00,Kelly Santos,4582073782,COMPLETED
7,2025-12-05T09:23:00,Kelly Santos,4582073782,NOT_COMPLETED
1,2025-12-20T18:27:26,Julia Ribeiro,4551555352,COMPLETED
2,2025-12-20T17:19:26,Kelly Santos,4551555352,COMPLETED
3,2025-12-20T19:09:26,Marcos Oliveira,4551555352,NOT_COMPLETED
1,2025-06-25T21:11:54,Daniel Souza,4547268586,COMPLETED
2,2025-06-25T22:31:54,Kelly Santos,4547268586,COMPLETED
3,2025-06-25T23:08:54,Kelly Santos,4547268586,NOT_COMPLETED
1,2025-09-10T07:42:42,Daniel Souza,4586117444,COMPLETED
2,2025-09-10T08:18:42,Fábio Fernandes,4586117444,COMPLETED
3,2025-09-10T10:31:42,Caio Gonçalves,4586117444,COMPLETED
4,2025-09-10T10:56:42,Daniel Souza,4586117444,COMPLETED
5,2025-09-10T12:26:42,Gabriel Rocha,4586117444,COMPLETED
6,2025-09-10T08:04:42,Caio Gonçalves,4586117444,COMPLETED
7,2025-09-10T11:56:42,Fábio Fernandes,4586117444,COMPLETED
8,2025-09-10T12:20:42,Daniel Souza,4586117444,NOT_COMPLETED
1,2025-08-19T11:16:16,Caio Gonçalves,4591569855,COMPLETED
2,2025-08-19T11:46:16,Bruna Costa,4591569855,COMPLETED
3,2025-08-19T11:36:16,Marcos Oliveira,4591569855,COMPLETED
4,2025-08-19T15:46:16,Daniel Souza,4591569855,COMPLETED
5,2025-08-19T12:22:16,Carla Mendes,4591569855,COMPLETED
6,2025-08-19T16:24:16,Tiago Nunes,4591569855,COMPLETED
7,2025-08-19T20:23:16,Bruna Costa,4591569855,NOT_COMPLETED
1,2025-04-24T07:54:04,Sofia Martins,4550144689,NOT_COMPLETED
1,2025-05-23T17:54:38,Fábio Fernandes,4569341775,COMPLETED
2,2025-05-23T16:58:38,Paulo Henrique,4569341775,COMPLETED
3,2025-05-23T18:50:38,Bruna Costa,4569341775,COMPLETED
4,2025-05-23T21:20:38,Tiago Nunes,4569341775,COMPLETED
5,2025-05-23T20:07:38,Caio Gonçalves,4569341775,COMPLETED
6,2025-05-23T19:26:38,Daniel Souza,4569341775,COMPLETED
7,2025-05-23T17:14:38,Bruna Costa,4569341775,NOT_COMPLETED
1,2025-06-06T18:49:58,Fábio Fernandes,4544755748,COMPLETED
2,2025-06-06T19:43:58,Julia Ribeiro,4544755748,COMPLETED
3,2025-06-06T20:41:58,Carla Mendes,4544755748,COMPLETED
4,2025-06-06T21:57:58,Fábio Fernandes,4544755748,COMPLETED
5,2025-06-07T01:47:58,Julia Ribeiro,4544755748,COMPLETED
6,2025-06-07T00:29:58,Kelly Santos,4544755748,COMPLETED
7,2025-06-07T00:00:58,Gabriel Rocha,4544755748,COMPLETED
8,2025-06-06T20:49:58,Gabriel Rocha,4544755748,COMPLETED
9,2025-06-07T05:59:58,Julia Ribeiro,4544755748,COMPLETED
10,2025-06-06T22:57:58,Amanda Freitas,4544755748,COMPLETED
11,2025-06-06T22:19:58,Paulo Henrique,4544755748,NOT_COMPLETED
1,2025-03-28T19:06:56,Kelly Santos,4541791578,COMPLETED
2,2025-03-28T19:03:56,Kelly Santos,4541791578,NOT_COMPLETED
1,2025-02-28T19:01:12,Marcos Oliveira,4552029549,COMPLETED
2,2025-02-28T20:03:12,Ana Lima,4552029549,COMPLETED
3,2025-02-28T18:57:12,Caio Gonçalves,4552029549,COMPLETED
4,2025-02-28T21:35:12,Paulo Henrique,4552029549,COMPLETED
5,2025-02-28T20:52:12,Caio Gonçalves,4552029549,COMPLETED
6,2025-03-01T02:27:12,Tiago Nunes,4552029549,COMPLETED
7,2025-03-01T04:29:12,Tiago Nunes,4552029549,COMPLETED
8,2025-03-01T04:11:12,Sofia Martins,4552029549,COMPLETED
9,2025-03-01T04:03:12,Kelly Santos,4552029549,COMPLETED
10,2025-03-01T07:37:12,Caio Gonçalves,4552029549,NOT_COMPLETED
1,2025-12-16T20:40:42,Rafael Duarte,4587981820,COMPLETED
2,2025-12-16T19:31:42,Rafael Duarte,4587981820,COMPLETED
3,2025-12-16T22:12:42,Paulo Henrique,4587981820,COMPLETED
4,2025-12-17T00:25:42,Carla Mendes,4587981820,COMPLETED
5,2025-12-16T21:46:42,Marcos Oliveira,4587981820,COMPLETED
6,2025-12-17T02:03:42,Bruna Costa,4587981820,COMPLETED
7,2025-12-17T01:39:42,Marcos Oliveira,4587981820,COMPLETED
8,2025-12-17T03:37:42,Marcos Oliveira,4587981820,COMPLETED
9,2025-12-17T01:12:42,Sofia Martins,4587981820,COMPLETED
10,2025-12-17T01:01:42,Kelly Santos,4587981820,NOT_COMPLETED
1,2025-12-05T20:57:19,Rafael Duarte,4528231788,COMPLETED
2,2025-12-05T21:01:19,Sofia Martins,4528231788,COMPLETED
3,2025-12-06T00:00:19,Amanda Freitas,4528231788,COMPLETED
4,2025-12-06T00:11:19,Rafael Duarte,4528231788,COMPLETED
5,2025-12-06T01:02:19,Daniel Souza,4528231788,COMPLETED
6,2025-12-06T03:45:19,Caio Gonçalves,4528231788,COMPLETED
7,2025-12-06T06:15:19,Sofia Martins,4528231788,COMPLETED
8,2025-12-06T02:51:19,Sofia Martins,4528231788,COMPLETED
9,2025-12-06T09:48:19,Bruna Costa,4528231788,COMPLETED
10,2025-12-06T03:07:19,Tiago Nunes,4528231788,NOT_COMPLETED
1,2025-08-04T19:29:45,Sofia Martins,4540747272,COMPLETED
2,2025-08-04T21:45:45,Ana Lima,4540747272,NOT_COMPLETED
1,2025-09-18T10:39:28,Daniel Souza,4553607264,COMPLETED
2,2025-09-18T12:11:28,Ana Lima,4553607264,COMPLETED
3,2025-09-18T11:09:28,Ana Lima,4553607264,COMPLETED
4,2025-09-18T10:03:28,Daniel Souza,4553607264,COMPLETED
5,2025-09-18T13:02:28,Daniel Souza,4553607264,COMPLETED
6,2025-09-18T11:45:28,Marcos Oliveira,4553607264,COMPLETED
7,2025-09-18T14:14:28,Rafael Duarte,4553607264,COMPLETED
8,2025-09-18T11:51:28,Fábio Fernandes,4553607264,NOT_COMPLETED
1,2025-09-26T06:49:51,Julia Ribeiro,4543430992,COMPLETED
2,2025-09-26T08:51:51,Rafael Duarte,4543430992,NOT_COMPLETED
1,2025-05-17T14:34:33,Ana Lima,4512498361,COMPLETED
2,2025-05-17T15:46:33,Ana Lima,4512498361,COMPLETED
3,2025-05-17T16:14:33,Kelly Santos,4512498361,COMPLETED
4,2025-05-17T19:26:33,Marcos Oliveira,4512498361,NOT_COMPLETED
1,2025-12-24T02:44:45,Carla Mendes,4521349277,COMPLETED
2,2025-12-24T03:25:45,Bruna Costa,4521349277,COMPLETED
3,2025-12-24T05:28:45,Daniel Souza,4521349277,COMPLETED
4,2025-12-24T05:05:45,Carla Mendes,4521349277,COMPLETED
5,2025-12-24T07:27:45,Caio Gonçalves,4521349277,NOT_COMPLETED
1,2025-11-11T00:29:24,Rafael Duarte,4501944233,COMPLETED
2,2025-11-11T03:01:24,Caio Gonçalves,4501944233,COMPLETED
3,2025-11-11T02:04:24,Caio Gonçalves,4501944233,COMPLETED
4,2025-11-11T04:23:24,Fábio Fernandes,4501944233,COMPLETED
5,2025-11-11T00:49:24,Tiago Nunes,4501944233,COMPLETED
6,2025-11-11T01:49:24,Marcos Oliveira,4501944233,COMPLETED
7,2025-11-11T09:25:24,Kelly Santos,4501944233,NOT_COMPLETED
1,2025-06-17T18:11:41,Kelly Santos,4517812463,COMPLETED
2,2025-06-17T18:36:41,Caio Gonçalves,4517812463,COMPLETED
3,2025-06-17T22:05:41,Gabriel Rocha,4517812463,COMPLETED
4,2025-06-17T23:30:41,Amanda Freitas,4517812463,COMPLETED
5,2025-06-17T22:48:41,Gabriel Rocha,4517812463,COMPLETED
6,2025-06-18T00:14:41,Marcos Oliveira,4517812463,COMPLETED
7,2025-06-17T21:29:41,Ana Lima,4517812463,COMPLETED
8,2025-06-18T03:30:41,Gabriel Rocha,4517812463,NOT_COMPLETED
1,2025-03-16T18:01:12,Gabriel Rocha,4521674578,COMPLETED
2,2025-03-16T20:20:12,Ana Lima,4521674578,COMPLETED
3,2025-03-16T21:24:12,Caio Gonçalves,4521674578,COMPLETED
4,2025-03-16T19:18:12,Carla Mendes,4521674578,COMPLETED
5,2025-03-16T23:07:12,Marcos Oliveira,4521674578,COMPLETED
6,2025-03-16T20:18:12,Marcos Oliveira,4521674578,NOT_COMPLETED
1,2025-08-17T22:58:59,Paulo Henrique,4518779579,COMPLETED
2,2025-08-17T22:12:59,Julia Ribeiro,4518779579,COMPLETED
3,2025-08-18T00:05:59,Carla Mendes,4518779579,COMPLETED
4,2025-08-18T03:28:59,Kelly Santos,4518779579,COMPLETED
5,2025-08-18T00:19:59,Amanda Freitas,4518779579,COMPLETED
6,2025-08-18T03:14:59,Kelly Santos,4518779579,COMPLETED
7,2025-08-17T23:01:59,Paulo Henrique,4518779579,COMPLETED
8,2025-08-18T03:20:59,Daniel Souza,4518779579,NOT_COMPLETED
1,2025-02-26T17:05:51,Caio Gonçalves,4540463532,COMPLETED
2,2025-02-26T17:59:51,Caio Gonçalves,4540463532,NOT_COMPLETED
1,2025-07-26T10:59:51,Fábio Fernandes,4551372895,COMPLETED
2,2025-07-26T13:13:51,Tiago Nunes,4551372895,NOT_COMPLETED
1,2025-09-15T17:26:38,Daniel Souza,4550248334,COMPLETED
2,2025-09-15T17:23:38,Gabriel Rocha,4550248334,COMPLETED
3,2025-09-15T19:36:38,Sofia Martins,4550248334,NOT_COMPLETED
1,2025-10-19T05:26:42,Kelly Santos,4576902905,COMPLETED
2,2025-10-19T04:57:42,Sofia Martins,4576902905,COMPLETED
3,2025-10-19T08:24:42,Fábio Fernandes,4576902905,NOT_COMPLETED
1,2025-02-07T22:57:16,Kelly Santos,4512211565,NOT_COMPLETED
1,2025-01-17T00:44:34,Bruna Costa,4535978721,COMPLETED
2,2025-01-17T00:04:34,Gabriel Rocha,4535978721,COMPLETED
3,2025-01-17T03:22:34,Caio Gonçalves,4535978721,COMPLETED
4,2025-01-17T04:00:34,Ana Lima,4535978721,COMPLETED
5,2025-01-17T04:02:34,Carla Mendes,4535978721,COMPLETED
6,2025-01-17T03:10:34,Caio Gonçalves,4535978721,COMPLETED
7,2025-01-17T02:40:34,Julia Ribeiro,4535978721,COMPLETED
8,2025-01-17T00:32:34,Gabriel Rocha,4535978721,COMPLETED
9,2025-01-17T06:10:34,Tiago Nunes,4535978721,COMPLETED
10,2025-01-17T14:12:34,Gabriel Rocha,4535978721,COMPLETED
11,2025-01-17T08:29:34,Paulo Henrique,4535978721,NOT_COMPLETED
1,2025-04-05T05:05:17,Tiago Nunes,4584226276,COMPLETED
2,2025-04-05T06:25:17,Gabriel Rocha,4584226276,COMPLETED
3,2025-04-05T08:37:17,Caio Gonçalves,4584226276,COMPLETED
4,2025-04-05T08:37:17,Kelly Santos,4584226276,COMPLETED
5,2025-04-05T07:37:17,Ana Lima,4584226276,COMPLETED
6,2025-04-05T06:31:17,Amanda Freitas,4584226276,COMPLETED
7,2025-04-05T09:10:17,Amanda Freitas,4584226276,COMPLETED
8,2025-04-05T10:05:17,Julia Ribeiro,4584226276,NOT_COMPLETED
1,2025-09-19T12:33:13,Rafael Duarte,4511510824,COMPLETED
2,2025-09-19T14:56:13,Caio Gonçalves,4511510824,COMPLETED
3,2025-09-19T15:18:13,Fábio Fernandes,4511510824,COMPLETED
4,2025-09-19T15:22:13,Amanda Freitas,4511510824,COMPLETED
5,2025-09-19T19:03:13,Paulo Henrique,4511510824,COMPLETED
6,2025-09-19T16:30:13,Carla Mendes,4511510824,NOT_COMPLETED
1,2025-02-08T18:40:03,Daniel Souza,4539491343,COMPLETED
2,2025-02-08T20:54:03,Marcos Oliveira,4539491343,COMPLETED
3,2025-02-08T22:46:03,Ana Lima,4539491343,COMPLETED
4,2025-02-08T22:08:03,Caio Gonçalves,4539491343,COMPLETED
5,2025-02-09T01:41:03,Fábio Fernandes,4539491343,COMPLETED
6,2025-02-09T02:04:03,Daniel Souza,4539491343,COMPLETED
7,2025-02-08T21:04:03,Sofia Martins,4539491343,NOT_COMPLETED
1,2025-10-24T05:34:19,Ana Lima,4524871969,COMPLETED
2,2025-10-24T05:37:19,Daniel Souza,4524871969,COMPLETED
3,2025-10-24T05:43:19,Julia Ribeiro,4524871969,COMPLETED
4,2025-10-24T05:07:19,Ana Lima,4524871969,COMPLETED
5,2025-10-24T10:37:19,Julia Ribeiro,4524871969,NOT_COMPLETED
1,2025-11-01T11:18:38,Tiago Nunes,4567615438,COMPLETED
2,2025-11-01T12:06:38,Gabriel Rocha,4567615438,COMPLETED
3,2025-11-01T13:41:38,Caio Gonçalves,4567615438,COMPLETED
4,2025-11-01T14:02:38,Carla Mendes,4567615438,COMPLETED
5,2025-11-01T16:10:38,Carla Mendes,4567615438,COMPLETED
6,2025-11-01T19:44:38,Tiago Nunes,4567615438,COMPLETED
7,2025-11-01T20:10:38,Tiago Nunes,4567615438,COMPLETED
8,2025-11-01T21:38:38,Bruna Costa,4567615438,COMPLETED
9,2025-11-01T20:08:38,Ana Lima,4567615438,COMPLETED
10,2025-11-02T00:30:38,Fábio Fernandes,4567615438,NOT_COMPLETED
1,2025-03-22T21:16:09,Gabriel Rocha,4530074287,COMPLETED
2,2025-03-22T22:49:09,Caio Gonçalves,4530074287,COMPLETED
3,2025-03-22T22:55:09,Caio Gonçalves,4530074287,NOT_COMPLETED
1,2025-06-07T19:41:14,Paulo Henrique,4510300587,COMPLETED
2,2025-06-07T20:15:14,Julia Ribeiro,4510300587,COMPLETED
3,2025-06-07T21:00:14,Julia Ribeiro,4510300587,COMPLETED
4,2025-06-08T00:07:14,Fábio Fernandes,4510300587,COMPLETED
5,2025-06-07T23:17:14,Bruna Costa,4510300587,COMPLETED
6,2025-06-07T21:15:14,Bruna Costa,4510300587,COMPLETED
7,2025-06-08T03:26:14,Tiago Nunes,4510300587,COMPLETED
8,2025-06-07T23:23:14,Julia Ribeiro,4510300587,COMPLETED
9,2025-06-08T05:51:14,Daniel Souza,4510300587,COMPLETED
10,2025-06-08T01:17:14,Amanda Freitas,4510300587,COMPLETED
11,2025-06-08T00:08:14,Rafael Duarte,4510300587,NOT_COMPLETED
1,2025-06-19T16:48:20,Kelly Santos,4596968101,COMPLETED
2,2025-06-19T18:59:20,Daniel Souza,4596968101,COMPLETED
3,2025-06-19T20:28:20,Amanda Freitas,4596968101,COMPLETED
4,2025-06-19T17:47:20,Rafael Duarte,4596968101,COMPLETED
5,2025-06-19T19:01:20,Marcos Oliveira,4596968101,NOT_COMPLETED
1,2025-03-05T11:42:18,Tiago Nunes,4526732513,COMPLETED
2,2025-03-05T12:55:18,Kelly Santos,4526732513,COMPLETED
3,2025-03-05T12:07:18,Paulo Henrique,4526732513,COMPLETED
4,2025-03-05T10:51:18,Marcos Oliveira,4526732513,COMPLETED
5,2025-03-05T11:46:18,Amanda Freitas,4526732513,COMPLETED
6,2025-03-05T17:43:18,Bruna Costa,4526732513,COMPLETED
7,2025-03-05T11:06:18,Ana Lima,4526732513,COMPLETED
8,2025-03-05T13:35:18,Sofia Martins,4526732513,NOT_COMPLETED
1,2025-09-06T00:19:08,Daniel Souza,4520765755,COMPLETED
2,2025-09-06T00:34:08,Fábio Fernandes,4520765755,COMPLETED
3,2025-09-06T03:14:08,Julia Ribeiro,4520765755,COMPLETED
4,2025-09-06T05:38:08,Caio Gonçalves,4520765755,COMPLETED
5,2025-09-06T03:58:08,Marcos Oliveira,4520765755,COMPLETED
6,2025-09-06T02:02:08,Carla Mendes,4520765755,COMPLETED
7,2025-09-06T07:27:08,Rafael Duarte,4520765755,COMPLETED
8,2025-09-06T01:46:08,Paulo Henrique,4520765755,COMPLETED
9,2025-09-06T11:20:08,Paulo Henrique,4520765755,COMPLETED
10,2025-09-06T12:28:08,Caio Gonçalves,4520765755,NOT_COMPLETED
1,2025-10-03T22:58:04,Paulo Henrique,4532429634,NOT_COMPLETED
1,2025-11-28T05:23:54,Ana Lima,4525224710,NOT_COMPLETED
1,2025-08-01T14:09:13,Kelly Santos,4513894030,NOT_COMPLETED
1,2025-10-21T17:54:24,Caio Gonçalves,4573596024,COMPLETED
2,2025-10-21T18:14:24,Marcos Oliveira,4573596024,COMPLETED
3,2025-10-21T20:28:24,Bruna Costa,4573596024,NOT_COMPLETED
1,2025-10-27T14:42:45,Amanda Freitas,4553414369,COMPLETED
2,2025-10-27T15:16:45,Tiago Nunes,4553414369,COMPLETED
3,2025-10-27T15:27:45,Carla Mendes,4553414369,COMPLETED
4,2025-10-27T16:58:45,Marcos Oliveira,4553414369,COMPLETED
5,2025-10-27T20:07:45,Daniel Souza,4553414369,COMPLETED
6,2025-10-27T21:18:45,Rafael Duarte,4553414369,COMPLETED
7,2025-10-27T20:35:45,Carla Mendes,4553414369,COMPLETED
8,2025-10-28T00:30:45,Kelly Santos,4553414369,COMPLETED
9,2025-10-27T18:12:45,Sofia Martins,4553414369,COMPLETED
10,2025-10-27T14:52:45,Tiago Nunes,4553414369,NOT_COMPLETED
1,2025-10-28T13:58:10,Sofia Martins,4526861486,COMPLETED
2,2025-10-28T14:00:10,Daniel Souza,4526861486,COMPLETED
3,2025-10-28T14:25:10,Fábio Fernandes,4526861486,COMPLETED
4,2025-10-28T17:18:10,Paulo Henrique,4526861486,COMPLETED
5,2025-10-28T18:12:10,Gabriel Rocha,4526861486,COMPLETED
6,2025-10-28T13:58:10,Paulo Henrique,4526861486,COMPLETED
7,2025-10-28T15:49:10,Tiago Nunes,4526861486,COMPLETED
8,2025-10-28T15:06:10,Marcos Oliveira,4526861486,NOT_COMPLETED
1,2025-06-09T17:02:33,Julia Ribeiro,4555497238,COMPLETED
2,2025-06-09T19:07:33,Julia Ribeiro,4555497238,COMPLETED
3,2025-06-09T18:05:33,Julia Ribeiro,4555497238,NOT_COMPLETED
1,2025-02-21T05:51:14,Kelly Santos,4590433200,COMPLETED
2,2025-02-21T08:02:14,Kelly Santos,4590433200,COMPLETED
3,2025-02-21T09:09:14,Gabriel Rocha,4590433200,COMPLETED
4,2025-02-21T10:16:14,Daniel Souza,4590433200,COMPLETED
5,2025-02-21T07:52:14,Sofia Martins,4590433200,COMPLETED
6,2025-02-21T10:36:14,Tiago Nunes,4590433200,COMPLETED
7,2025-02-21T06:57:14,Marcos Oliveira,4590433200,COMPLETED
8,2025-02-21T12:16:14,Rafael Duarte,4590433200,COMPLETED
9,2025-02-21T14:03:14,Amanda Freitas,4590433200,COMPLETED
10,2025-02-21T18:02:14,Fábio Fernandes,4590433200,COMPLETED
11,2025-02-21T21:09:14,Tiago Nunes,4590433200,COMPLETED
1,2025-05-23T02:59:56,Caio Gonçalves,4568106728,COMPLETED
2,2025-05-23T03:15:56,Ana Lima,4568106728,COMPLETED
3,2025-05-23T03:14:56,Rafael Duarte,4568106728,COMPLETED
4,2025-05-23T03:33:56,Caio Gonçalves,4568106728,NOT_COMPLETED
1,2025-07-12T00:23:42,Sofia Martins,4587218967,COMPLETED
2,2025-07-12T00:27:42,Gabriel Rocha,4587218967,COMPLETED
3,2025-07-12T01:43:42,Caio Gonçalves,4587218967,COMPLETED
4,2025-07-12T00:47:42,Fábio Fernandes,4587218967,COMPLETED
5,2025-07-12T06:42:42,Bruna Costa,4587218967,COMPLETED
6,2025-07-12T07:31:42,Paulo Henrique,4587218967,COMPLETED
7,2025-07-12T05:29:42,Marcos Oliveira,4587218967,COMPLETED
8,2025-07-12T06:23:42,Sofia Martins,4587218967,COMPLETED
9,2025-07-12T01:01:42,Marcos Oliveira,4587218967,NOT_COMPLETED
1,2025-05-20T00:01:32,Marcos Oliveira,4525694963,COMPLETED
2,2025-05-19T23:45:32,Amanda Freitas,4525694963,COMPLETED
3,2025-05-19T23:48:32,Sofia Martins,4525694963,COMPLETED
4,2025-05-20T03:13:32,Julia Ribeiro,4525694963,COMPLETED
5,2025-05-20T03:44:32,Kelly Santos,4525694963,COMPLETED
6,2025-05-20T07:15:32,Tiago Nunes,4525694963,COMPLETED
7,2025-05-20T01:08:32,Tiago Nunes,4525694963,COMPLETED
8,2025-05-20T01:49:32,Kelly Santos,4525694963,COMPLETED
9,2025-05-20T01:51:32,Fábio Fernandes,4525694963,COMPLETED
10,2025-05-20T06:59:32,Marcos Oliveira,4525694963,COMPLETED
11,2025-05-20T11:26:32,Marcos Oliveira,4525694963,NOT_COMPLETED
1,2025-02-01T15:02:18,Carla Mendes,4505694737,COMPLETED
2,2025-02-01T17:05:18,Paulo Henrique,4505694737,NOT_COMPLETED
1,2025-04-07T19:59:37,Amanda Freitas,4529584448,NOT_COMPLETED
1,2025-05-05T00:09:58,Paulo Henrique,4508096250,NOT_COMPLETED
1,2025-04-08T08:53:15,Tiago Nunes,4534228137,COMPLETED
2,2025-04-08T09:20:15,Kelly Santos,4534228137,COMPLETED
3,2025-04-08T11:09:15,Daniel Souza,4534228137,COMPLETED
4,2025-04-08T12:54:15,Ana Lima,4534228137,COMPLETED
5,2025-04-08T10:11:15,Marcos Oliveira,4534228137,COMPLETED
6,2025-04-08T08:54:15,Caio Gonçalves,4534228137,COMPLETED
7,2025-04-08T13:00:15,Caio Gonçalves,4534228137,NOT_COMPLETED
1,2025-02-16T16:00:22,Rafael Duarte,4551212423,COMPLETED
2,2025-02-16T14:59:22,Rafael Duarte,4551212423,COMPLETED
3,2025-02-16T18:05:22,Carla Mendes,4551212423,NOT_COMPLETED
1,2025-08-14T22:22:14,Bruna Costa,4510349882,NOT_COMPLETED
1,2025-09-07T12:15:07,Marcos Oliveira,4567132423,COMPLETED
